at_least_one_address_in_amsterdam,deelnames_started_percentage_last_year,active_address_count,days_since_last_relocation,days_since_last_dienst_end,has_medebewoner,avg_percentage_maatregel,total_vermogen,afspraken_no_show_count_last_year,has_partner,applied_for_same_product_last_year,received_same_product_last_year,afspraken_no_contact_count_last_year,sum_inkomen_bruto,sum_inkomen_bruto_was_mean_imputed,original_model_score,reweighted_model_score,score_difference
1,4,0,2000,0,1,10,-10000,0,1,1,1,0,1000,0,0.40571499100418756,0.4148798319032323,-0.009164840899044735
1,4,0,2000,0,1,10,-10000,0,1,1,1,0,1000,1,0.40571499100418756,0.4148798319032323,-0.009164840899044735
1,4,0,2000,0,1,10,-10000,0,1,1,1,0,0,0,0.4579439227337792,0.5888913083653209,-0.13094738563154168
1,4,0,2000,0,1,10,-10000,0,1,1,1,0,0,1,0.4579439227337792,0.5888913083653209,-0.13094738563154168
1,4,0,2000,0,1,10,-10000,0,1,1,1,1,1000,0,0.31470474927701914,0.32203605282220993,-0.007331303545190793
1,4,0,2000,0,1,10,-10000,0,1,1,1,1,1000,1,0.31470474927701914,0.32203605282220993,-0.007331303545190793
1,4,0,2000,0,1,10,-10000,0,1,1,1,1,0,0,0.36236142548019795,0.48969688692032204,-0.1273354614401241
1,4,0,2000,0,1,10,-10000,0,1,1,1,1,0,1,0.36236142548019795,0.48969688692032204,-0.1273354614401241
1,4,0,2000,0,1,10,-10000,0,0,0,0,0,1000,0,0.44042678199193797,0.42339285132415416,0.017033930667783803
1,4,0,2000,0,1,10,-10000,0,0,0,0,0,1000,1,0.44042678199193797,0.42339285132415416,0.017033930667783803
1,4,0,2000,0,1,10,-10000,0,0,0,0,0,0,0,0.4934141828570132,0.5973298207251567,-0.1039156378681435
1,4,0,2000,0,1,10,-10000,0,0,0,0,0,0,1,0.4934141828570132,0.5973298207251567,-0.1039156378681435
1,4,0,2000,0,1,10,-10000,0,0,0,0,1,1000,0,0.3461655756653194,0.3297175105892998,0.01644806507601959
1,4,0,2000,0,1,10,-10000,0,0,0,0,1,1000,1,0.3461655756653194,0.3297175105892998,0.01644806507601959
1,4,0,2000,0,1,10,-10000,0,0,0,0,1,0,0,0.3958345966672418,0.4984373374805507,-0.10260274081330889
1,4,0,2000,0,1,10,-10000,0,0,0,0,1,0,1,0.3958345966672418,0.4984373374805507,-0.10260274081330889
1,4,0,2000,0,1,10,-10000,0,0,0,1,0,1000,0,0.4240519282452542,0.39487055042706676,0.029181377818187415
1,4,0,2000,0,1,10,-10000,0,0,0,1,0,1000,1,0.4240519282452542,0.39487055042706676,0.029181377818187415
1,4,0,2000,0,1,10,-10000,0,0,0,1,0,0,0,0.4767477318764948,0.5686457329803246,-0.09189800110382984
1,4,0,2000,0,1,10,-10000,0,0,0,1,0,0,1,0.4767477318764948,0.5686457329803246,-0.09189800110382984
1,4,0,2000,0,1,10,-10000,0,0,0,1,1,1000,0,0.3312208839292355,0.3041767579874811,0.02704412594175437
1,4,0,2000,0,1,10,-10000,0,0,0,1,1,1000,1,0.3312208839292355,0.3041767579874811,0.02704412594175437
1,4,0,2000,0,1,10,-10000,0,0,0,1,1,0,0,0.3799918106463569,0.4689713307987036,-0.08897952015234672
1,4,0,2000,0,1,10,-10000,0,0,0,1,1,0,1,0.3799918106463569,0.4689713307987036,-0.08897952015234672
1,4,0,2000,0,1,10,-10000,0,0,1,0,0,1000,0,0.464247781282565,0.4657877114851188,-0.0015399302025538297
1,4,0,2000,0,1,10,-10000,0,0,1,0,0,1000,1,0.464247781282565,0.4657877114851188,-0.0015399302025538297
1,4,0,2000,0,1,10,-10000,0,0,1,0,0,0,0,0.5174509139003646,0.6378741009906858,-0.12042318709032118
1,4,0,2000,0,1,10,-10000,0,0,1,0,0,0,1,0.5174509139003646,0.6378741009906858,-0.12042318709032118
1,4,0,2000,0,1,10,-10000,0,0,1,0,1,1000,0,0.3682433837579288,0.3687307877572931,-0.0004874039993643109
1,4,0,2000,0,1,10,-10000,0,0,1,0,1,1000,1,0.3682433837579288,0.3687307877572931,-0.0004874039993643109
1,4,0,2000,0,1,10,-10000,0,0,1,0,1,0,0,0.4190499254751149,0.5412924164560813,-0.1222424909809664
1,4,0,2000,0,1,10,-10000,0,0,1,0,1,0,1,0.4190499254751149,0.5412924164560813,-0.1222424909809664
1,4,0,2000,0,1,10,-10000,0,0,1,1,0,1000,0,0.447695855906668,0.4365718061250155,0.01112404978165249
1,4,0,2000,0,1,10,-10000,0,0,1,1,0,1000,1,0.447695855906668,0.4365718061250155,0.01112404978165249
1,4,0,2000,0,1,10,-10000,0,0,1,1,0,0,0,0.5007751501286372,0.610193412323819,-0.1094182621951818
1,4,0,2000,0,1,10,-10000,0,0,1,1,0,0,1,0.5007751501286372,0.610193412323819,-0.1094182621951818
1,4,0,2000,0,1,10,-10000,0,0,1,1,1,1000,0,0.35285993817510264,0.3417086115151196,0.01115132665998303
1,4,0,2000,0,1,10,-10000,0,0,1,1,1,1000,1,0.35285993817510264,0.3417086115151196,0.01115132665998303
1,4,0,2000,0,1,10,-10000,0,0,1,1,1,0,0,0.40289760350656756,0.5118785164057075,-0.10898091289913991
1,4,0,2000,0,1,10,-10000,0,0,1,1,1,0,1,0.40289760350656756,0.5118785164057075,-0.10898091289913991
1,4,0,2000,0,1,10,-10000,1,1,0,0,0,1000,0,0.48220837590290944,0.4719653821032286,0.010242993799680855
1,4,0,2000,0,1,10,-10000,1,1,0,0,0,1000,1,0.48220837590290944,0.4719653821032286,0.010242993799680855
1,4,0,2000,0,1,10,-10000,1,1,0,0,0,0,0,0.5354128124796597,0.6435844925322203,-0.10817168005256061
1,4,0,2000,0,1,10,-10000,1,1,0,0,0,0,1,0.5354128124796597,0.6435844925322203,-0.10817168005256061
1,4,0,2000,0,1,10,-10000,1,1,0,0,1,1000,0,0.38515997809318187,0.37452366876492454,0.01063630932825732
1,4,0,2000,0,1,10,-10000,1,1,0,0,1,1000,1,0.38515997809318187,0.37452366876492454,0.01063630932825732
1,4,0,2000,0,1,10,-10000,1,1,0,0,1,0,0,0.4366871907714242,0.5474452811772621,-0.1107580904058379
1,4,0,2000,0,1,10,-10000,1,1,0,0,1,0,1,0.4366871907714242,0.5474452811772621,-0.1107580904058379
1,4,0,2000,0,1,10,-10000,1,1,0,1,0,1000,0,0.46557256894516746,0.4426830868649753,0.022889482080192147
1,4,0,2000,0,1,10,-10000,1,1,0,1,0,1000,1,0.46557256894516746,0.4426830868649753,0.022889482080192147
1,4,0,2000,0,1,10,-10000,1,1,0,1,0,0,0,0.5187805110106837,0.6160775836763688,-0.0972970726656851
1,4,0,2000,0,1,10,-10000,1,1,0,1,0,0,1,0.5187805110106837,0.6160775836763688,-0.0972970726656851
1,4,0,2000,0,1,10,-10000,1,1,0,1,1,1000,0,0.3694831486888697,0.3473105309114288,0.022172617777440895
1,4,0,2000,0,1,10,-10000,1,1,0,1,1,1000,1,0.3694831486888697,0.3473105309114288,0.022172617777440895
1,4,0,2000,0,1,10,-10000,1,1,0,1,1,0,0,0.4203469303383463,0.5180746532026727,-0.09772772286432635
1,4,0,2000,0,1,10,-10000,1,1,0,1,1,0,1,0.4203469303383463,0.5180746532026727,-0.09772772286432635
1,4,0,2000,0,1,10,-10000,1,1,1,0,0,1000,0,0.5062447394040187,0.5148808975683306,-0.008636158164311847
1,4,0,2000,0,1,10,-10000,1,1,1,0,0,1000,1,0.5062447394040187,0.5148808975683306,-0.008636158164311847
1,4,0,2000,0,1,10,-10000,1,1,1,0,0,0,0,0.5592368995039809,0.6819512483850889,-0.12271434888110799
1,4,0,2000,0,1,10,-10000,1,1,1,0,0,0,1,0.5592368995039809,0.6819512483850889,-0.12271434888110799
1,4,0,2000,0,1,10,-10000,1,1,1,0,1,1000,0,0.4081722122025602,0.41555174444021614,-0.007379532237655917
1,4,0,2000,0,1,10,-10000,1,1,1,0,1,1000,1,0.4081722122025602,0.41555174444021614,-0.007379532237655917
1,4,0,2000,0,1,10,-10000,1,1,1,0,1,0,0,0.4604723696283737,0.589561081977108,-0.1290887123487343
1,4,0,2000,0,1,10,-10000,1,1,1,0,1,0,1,0.4604723696283737,0.589561081977108,-0.1290887123487343
1,4,0,2000,0,1,10,-10000,1,1,1,1,0,1000,0,0.48956372589182107,0.4853835337426712,0.004180192149149886
1,4,0,2000,0,1,10,-10000,1,1,1,1,0,1000,1,0.48956372589182107,0.4853835337426712,0.004180192149149886
1,4,0,2000,0,1,10,-10000,1,1,1,1,0,0,0,0.5427290771626085,0.6558218525220836,-0.11309277535947504
1,4,0,2000,0,1,10,-10000,1,1,1,1,0,0,1,0.5427290771626085,0.6558218525220836,-0.11309277535947504
1,4,0,2000,0,1,10,-10000,1,1,1,1,1,1000,0,0.39215614635253493,0.3872029549289484,0.004953191423586523
1,4,0,2000,0,1,10,-10000,1,1,1,1,1,1000,1,0.39215614635253493,0.3872029549289484,0.004953191423586523
1,4,0,2000,0,1,10,-10000,1,1,1,1,1,0,0,0.4439435108156875,0.5607305572027852,-0.11678704638709769
1,4,0,2000,0,1,10,-10000,1,1,1,1,1,0,1,0.4439435108156875,0.5607305572027852,-0.11678704638709769
1,4,0,2000,0,1,10,-10000,1,0,0,0,0,1000,0,0.525110549574405,0.4941215430434542,0.03098900653095077
1,4,0,2000,0,1,10,-10000,1,0,0,0,0,1000,1,0.525110549574405,0.4941215430434542,0.03098900653095077
1,4,0,2000,0,1,10,-10000,1,0,0,0,0,0,0,0.5777666988687495,0.6636711587542403,-0.08590445988549078
1,4,0,2000,0,1,10,-10000,1,0,0,0,0,0,1,0.5777666988687495,0.6636711587542403,-0.08590445988549078
1,4,0,2000,0,1,10,-10000,1,0,0,0,1,1000,0,0.4265404969891857,0.39553196299154453,0.031008533997641197
1,4,0,2000,0,1,10,-10000,1,0,0,0,1,1000,1,0.4265404969891857,0.39553196299154453,0.031008533997641197
1,4,0,2000,0,1,10,-10000,1,0,0,0,1,0,0,0.47928820087807966,0.5693243682680981,-0.0900361673900184
1,4,0,2000,0,1,10,-10000,1,0,0,0,1,0,1,0.47928820087807966,0.5693243682680981,-0.0900361673900184
1,4,0,2000,0,1,10,-10000,1,0,0,1,0,1000,0,0.5084480342602127,0.4646743008027774,0.04377373345743529
1,4,0,2000,0,1,10,-10000,1,0,0,1,0,1000,1,0.5084480342602127,0.4646743008027774,0.04377373345743529
1,4,0,2000,0,1,10,-10000,1,0,0,1,0,0,0,0.5614085933344068,0.6368397151155607,-0.07543112178115385
1,4,0,2000,0,1,10,-10000,1,0,0,1,0,0,1,0.5614085933344068,0.6368397151155607,-0.07543112178115385
1,4,0,2000,0,1,10,-10000,1,0,0,1,1,1000,0,0.4103033657643865,0.3676896962008332,0.04261366956355328
1,4,0,2000,0,1,10,-10000,1,0,0,1,1,1000,1,0.4103033657643865,0.3676896962008332,0.04261366956355328
1,4,0,2000,0,1,10,-10000,1,0,0,1,1,0,0,0.46266311995490517,0.5401810223270569,-0.07751790237215173
1,4,0,2000,0,1,10,-10000,1,0,0,1,1,0,1,0.46266311995490517,0.5401810223270569,-0.07751790237215173
1,4,0,2000,0,1,10,-10000,1,0,1,0,0,1000,0,0.5490179459202208,0.5370028414455936,0.01201510447462717
1,4,0,2000,0,1,10,-10000,1,0,1,0,0,1000,1,0.5490179459202208,0.5370028414455936,0.01201510447462717
1,4,0,2000,0,1,10,-10000,1,0,1,0,0,0,0,0.6010372734867894,0.7008806144427945,-0.09984334095600511
1,4,0,2000,0,1,10,-10000,1,0,1,0,0,0,1,0.6010372734867894,0.7008806144427945,-0.09984334095600511
1,4,0,2000,0,1,10,-10000,1,0,1,0,1,1000,0,0.4502147159148895,0.4372525967076317,0.01296211920725776
1,4,0,2000,0,1,10,-10000,1,0,1,0,1,1000,1,0.4502147159148895,0.4372525967076317,0.01296211920725776
1,4,0,2000,0,1,10,-10000,1,0,1,0,1,0,0,0.5033204962919849,0.6108514144928414,-0.10753091820085647
1,4,0,2000,0,1,10,-10000,1,0,1,0,1,0,1,0.5033204962919849,0.6108514144928414,-0.10753091820085647
1,4,0,2000,0,1,10,-10000,1,0,1,1,0,1000,0,0.5324473770036375,0.5075641145439028,0.024883262459734712
1,4,0,2000,0,1,10,-10000,1,0,1,1,0,1000,1,0.5324473770036375,0.5075641145439028,0.024883262459734712
1,4,0,2000,0,1,10,-10000,1,0,1,1,0,0,0,0.5849330441534394,0.6755665159475179,-0.09063347179407855
1,4,0,2000,0,1,10,-10000,1,0,1,1,0,0,1,0.5849330441534394,0.6755665159475179,-0.09063347179407855
1,4,0,2000,0,1,10,-10000,1,0,1,1,1,1000,0,0.43375804002436835,0.4084580188524984,0.02530002117186997
1,4,0,2000,0,1,10,-10000,1,0,1,1,1,1000,1,0.43375804002436835,0.4084580188524984,0.02530002117186997
1,4,0,2000,0,1,10,-10000,1,0,1,1,1,0,0,0.48664087113721,0.5824572370758289,-0.09581636593861886
1,4,0,2000,0,1,10,-10000,1,0,1,1,1,0,1,0.48664087113721,0.5824572370758289,-0.09581636593861886
1,4,0,2000,300,0,0,3000,0,1,0,0,0,1000,0,0.3222532506758117,0.2516791678506234,0.07057408282518829
1,4,0,2000,300,0,0,3000,0,1,0,0,0,1000,1,0.3222532506758117,0.2516791678506234,0.07057408282518829
1,4,0,2000,300,0,0,3000,0,1,0,0,0,0,0,0.37043512255045763,0.40456872461494314,-0.03413360206448551
1,4,0,2000,300,0,0,3000,0,1,0,0,0,0,1,0.37043512255045763,0.40456872461494314,-0.03413360206448551
1,4,0,2000,300,0,0,3000,0,1,0,0,1,1000,0,0.24233087435521544,0.18387986153515054,0.0584510128200649
1,4,0,2000,300,0,0,3000,0,1,0,0,1,1000,1,0.24233087435521544,0.18387986153515054,0.0584510128200649
1,4,0,2000,300,0,0,3000,0,1,0,0,1,0,0,0.2835627218353755,0.3127988665420639,-0.029236144706688394
1,4,0,2000,300,0,0,3000,0,1,0,0,1,0,1,0.2835627218353755,0.3127988665420639,-0.029236144706688394
1,4,0,2000,300,0,0,3000,0,1,0,1,0,1000,0,0.3078548292433996,0.23010819596639942,0.07774663327700015
1,4,0,2000,300,0,0,3000,0,1,0,1,0,1000,1,0.3078548292433996,0.23010819596639942,0.07774663327700015
1,4,0,2000,300,0,0,3000,0,1,0,1,0,0,0,0.35501156836599057,0.37648654023337924,-0.02147497186738867
1,4,0,2000,300,0,0,3000,0,1,0,1,0,0,1,0.35501156836599057,0.37648654023337924,-0.02147497186738867
1,4,0,2000,300,0,0,3000,0,1,0,1,1,1000,0,0.23029004972610223,0.16682440073023758,0.06346564899586465
1,4,0,2000,300,0,0,3000,0,1,0,1,1,1000,1,0.23029004972610223,0.16682440073023758,0.06346564899586465
1,4,0,2000,300,0,0,3000,0,1,0,1,1,0,0,0.27020380920460063,0.28800555585981824,-0.01780174665521761
1,4,0,2000,300,0,0,3000,0,1,0,1,1,0,1,0.27020380920460063,0.28800555585981824,-0.01780174665521761
1,4,0,2000,300,0,0,3000,0,1,1,0,0,1000,0,0.34360744693538986,0.28539019996173587,0.05821724697365399
1,4,0,2000,300,0,0,3000,0,1,1,0,0,1000,1,0.34360744693538986,0.28539019996173587,0.05821724697365399
1,4,0,2000,300,0,0,3000,0,1,1,0,0,0,0,0.3931301139540279,0.4465384002382098,-0.05340828628418187
1,4,0,2000,300,0,0,3000,0,1,1,0,0,0,1,0.3931301139540279,0.4465384002382098,-0.05340828628418187
1,4,0,2000,300,0,0,3000,0,1,1,0,1,1000,0,0.26042400965141127,0.21107103082199768,0.049352978829413585
1,4,0,2000,300,0,0,3000,0,1,1,0,1,1000,1,0.26042400965141127,0.21107103082199768,0.049352978829413585
1,4,0,2000,300,0,0,3000,0,1,1,0,1,0,0,0.30350119016106347,0.3508581486903912,-0.04735695852932775
1,4,0,2000,300,0,0,3000,0,1,1,0,1,0,1,0.30350119016106347,0.3508581486903912,-0.04735695852932775
1,4,0,2000,300,0,0,3000,0,1,1,1,0,1000,0,0.3287176709653434,0.26194128700969693,0.06677638395564645
1,4,0,2000,300,0,0,3000,0,1,1,1,0,1000,1,0.3287176709653434,0.26194128700969693,0.06677638395564645
1,4,0,2000,300,0,0,3000,0,1,1,1,0,0,0,0.3773279686061774,0.41758608478849274,-0.04025811618231534
1,4,0,2000,300,0,0,3000,0,1,1,1,0,0,1,0.3773279686061774,0.41758608478849274,-0.04025811618231534
1,4,0,2000,300,0,0,3000,0,1,1,1,1,1000,0,0.2477781799410388,0.19208710992819034,0.055691070012848454
1,4,0,2000,300,0,0,3000,0,1,1,1,1,1000,1,0.2477781799410388,0.19208710992819034,0.055691070012848454
1,4,0,2000,300,0,0,3000,0,1,1,1,1,0,0,0.2895826286916187,0.32447252704710033,-0.03488989835548162
1,4,0,2000,300,0,0,3000,0,1,1,1,1,0,1,0.2895826286916187,0.32447252704710033,-0.03488989835548162
1,4,0,2000,300,0,0,3000,0,0,0,0,0,1000,0,0.3608417367024533,0.26875755454110617,0.09208418216134712
1,4,0,2000,300,0,0,3000,0,0,0,0,0,1000,1,0.3608417367024533,0.26875755454110617,0.09208418216134712
1,4,0,2000,300,0,0,3000,0,0,0,0,0,0,0,0.4112919074372975,0.4261141945155371,-0.014822287078239627
1,4,0,2000,300,0,0,3000,0,0,0,0,0,0,1,0.4112919074372975,0.4261141945155371,-0.014822287078239627
1,4,0,2000,300,0,0,3000,0,0,0,0,1,1000,0,0.27523555311300407,0.19757222136768166,0.07766333174532242
1,4,0,2000,300,0,0,3000,0,0,0,0,1,1000,1,0.27523555311300407,0.19757222136768166,0.07766333174532242
1,4,0,2000,300,0,0,3000,0,0,0,0,1,0,0,0.319703650023649,0.332183625936782,-0.012479975913133046
1,4,0,2000,300,0,0,3000,0,0,0,0,1,0,1,0.319703650023649,0.332183625936782,-0.012479975913133046
1,4,0,2000,300,0,0,3000,0,0,0,1,0,1000,0,0.34559834770683007,0.24620441444873767,0.0993939332580924
1,4,0,2000,300,0,0,3000,0,0,0,1,0,1000,1,0.34559834770683007,0.24620441444873767,0.0993939332580924
1,4,0,2000,300,0,0,3000,0,0,0,1,0,0,0,0.39523517886842485,0.3975349595169539,-0.0022997806485290373
1,4,0,2000,300,0,0,3000,0,0,0,1,0,0,1,0.39523517886842485,0.3975349595169539,-0.0022997806485290373
1,4,0,2000,300,0,0,3000,0,0,0,1,1,1000,0,0.2621254089008323,0.1795261201237747,0.0825992887770576
1,4,0,2000,300,0,0,3000,0,0,0,1,1,1000,1,0.2621254089008323,0.1795261201237747,0.0825992887770576
1,4,0,2000,300,0,0,3000,0,0,0,1,1,0,0,0.30536781894301646,0.30653920594296274,-0.001171386999946289
1,4,0,2000,300,0,0,3000,0,0,0,1,1,0,1,0.30536781894301646,0.30653920594296274,-0.001171386999946289
1,4,0,2000,300,0,0,3000,0,0,1,0,0,1000,0,0.3833068277086657,0.30382736672099697,0.07947946098766873
1,4,0,2000,300,0,0,3000,0,0,1,0,0,1000,1,0.3833068277086657,0.30382736672099697,0.07947946098766873
1,4,0,2000,300,0,0,3000,0,0,1,0,0,0,0,0.4347614287678162,0.4685601152661148,-0.03379868649829859
1,4,0,2000,300,0,0,3000,0,0,1,0,0,0,1,0.4347614287678162,0.4685601152661148,-0.03379868649829859
1,4,0,2000,300,0,0,3000,0,0,1,0,1,1000,0,0.29482945695968754,0.22622688602634367,0.06860257093334388
1,4,0,2000,300,0,0,3000,0,0,1,0,1,1000,1,0.29482945695968754,0.22622688602634367,0.06860257093334388
1,4,0,2000,300,0,0,3000,0,0,1,0,1,0,0,0.3409738949264925,0.37132704957483026,-0.030353154648337766
1,4,0,2000,300,0,0,3000,0,0,1,0,1,0,1,0.3409738949264925,0.37132704957483026,-0.030353154648337766
1,4,0,2000,300,0,0,3000,0,0,1,1,0,1000,0,0.36766032174066293,0.2794559850032966,0.08820433673736633
1,4,0,2000,300,0,0,3000,0,0,1,1,0,1000,1,0.36766032174066293,0.2794559850032966,0.08820433673736633
1,4,0,2000,300,0,0,3000,0,0,1,1,0,0,0,0.41843970063324043,0.4393133186597933,-0.020873618026552854
1,4,0,2000,300,0,0,3000,0,0,1,1,0,0,1,0.41843970063324043,0.4393133186597933,-0.020873618026552854
1,4,0,2000,300,0,0,3000,0,0,1,1,1,1000,0,0.28114805169403084,0.2062361737799192,0.07491187791411164
1,4,0,2000,300,0,0,3000,0,0,1,1,1,1000,1,0.28114805169403084,0.2062361737799192,0.07491187791411164
1,4,0,2000,300,0,0,3000,0,0,1,1,1,0,0,0.32614153695005066,0.3442183558956639,-0.01807681894561325
1,4,0,2000,300,0,0,3000,0,0,1,1,1,0,1,0.32614153695005066,0.3442183558956639,-0.01807681894561325
1,4,0,2000,300,0,0,3000,1,1,0,0,0,1000,0,0.4004767541764125,0.30909986556437125,0.09137688861204124
1,4,0,2000,300,0,0,3000,1,1,0,0,0,1000,1,0.4004767541764125,0.30909986556437125,0.09137688861204124
1,4,0,2000,300,0,0,3000,1,1,0,0,0,0,0,0.452544853578463,0.47474187924720856,-0.02219702566874554
1,4,0,2000,300,0,0,3000,1,1,0,0,0,0,1,0.452544853578463,0.47474187924720856,-0.02219702566874554
1,4,0,2000,300,0,0,3000,1,1,0,0,1,1000,0,0.3100285559108352,0.23059879795294425,0.07942975795789098
1,4,0,2000,300,0,0,3000,1,1,0,0,1,1000,1,0.3100285559108352,0.23059879795294425,0.07942975795789098
1,4,0,2000,300,0,0,3000,1,1,0,0,1,0,0,0.3573463556836224,0.3771363508379608,-0.019789995154338436
1,4,0,2000,300,0,0,3000,1,1,0,0,1,0,1,0.3573463556836224,0.3771363508379608,-0.019789995154338436
1,4,0,2000,300,0,0,3000,1,1,0,1,0,1000,0,0.38456643576543464,0.2844783758269515,0.10008805993848313
1,4,0,2000,300,0,0,3000,1,1,0,1,0,1000,1,0.38456643576543464,0.2844783758269515,0.10008805993848313
1,4,0,2000,300,0,0,3000,1,1,0,1,0,0,0,0.4360705608647035,0.4454326363978679,-0.009362075533164371
1,4,0,2000,300,0,0,3000,1,1,0,1,0,0,1,0.4360705608647035,0.4454326363978679,-0.009362075533164371
1,4,0,2000,300,0,0,3000,1,1,0,1,1,1000,0,0.29593783923802597,0.21032676973819445,0.08561106949983152
1,4,0,2000,300,0,0,3000,1,1,0,1,1,1000,1,0.29593783923802597,0.21032676973819445,0.08561106949983152
1,4,0,2000,300,0,0,3000,1,1,0,1,1,0,0,0.34217157675834986,0.349839554074572,-0.007667977316222152
1,4,0,2000,300,0,0,3000,1,1,0,1,1,0,1,0.34217157675834986,0.349839554074572,-0.007667977316222152
1,4,0,2000,300,0,0,3000,1,1,1,0,0,1000,0,0.4237733739819149,0.34693629749074545,0.07683707649116944
1,4,0,2000,300,0,0,3000,1,1,1,0,0,1000,1,0.4237733739819149,0.34693629749074545,0.07683707649116944
1,4,0,2000,300,0,0,3000,1,1,1,0,0,0,0,0.47646319844837853,0.5176623539232869,-0.04119915547490832
1,4,0,2000,300,0,0,3000,1,1,1,0,0,0,1,0.47646319844837853,0.5176623539232869,-0.04119915547490832
1,4,0,2000,300,0,0,3000,1,1,1,0,1,1000,0,0.33096826733577994,0.26247662011792955,0.0684916472178504
1,4,0,2000,300,0,0,3000,1,1,1,0,1,1000,1,0.33096826733577994,0.26247662011792955,0.0684916472178504
1,4,0,2000,300,0,0,3000,1,1,1,0,1,0,0,0.37972311707353035,0.4182592472056128,-0.03853613013208246
1,4,0,2000,300,0,0,3000,1,1,1,0,1,0,1,0.37972311707353035,0.4182592472056128,-0.03853613013208246
1,4,0,2000,300,0,0,3000,1,1,1,1,0,1000,0,0.407566714847488,0.32069990232436485,0.08686681252312317
1,4,0,2000,300,0,0,3000,1,1,1,1,0,1000,1,0.407566714847488,0.32069990232436485,0.08686681252312317
1,4,0,2000,300,0,0,3000,1,1,1,1,0,0,0,0.45984957097416673,0.488165990919663,-0.028316419945496274
1,4,0,2000,300,0,0,3000,1,1,1,1,0,0,1,0.45984957097416673,0.488165990919663,-0.028316419945496274
1,4,0,2000,300,0,0,3000,1,1,1,1,1,1000,0,0.31636221695093,0.2402773631146503,0.07608485383627966
1,4,0,2000,300,0,0,3000,1,1,1,1,1,1000,1,0.31636221695093,0.2402773631146503,0.07608485383627966
1,4,0,2000,300,0,0,3000,1,1,1,1,1,0,0,0.3641365202919638,0.3898489579202961,-0.025712437628332308
1,4,0,2000,300,0,0,3000,1,1,1,1,1,0,1,0.3641365202919638,0.3898489579202961,-0.025712437628332308
1,4,0,2000,300,0,0,3000,1,0,0,0,0,1000,0,0.4423190178476956,0.32836492552926505,0.11395409231843057
1,4,0,2000,300,0,0,3000,1,0,0,0,0,1000,1,0.4423190178476956,0.32836492552926505,0.11395409231843057
1,4,0,2000,300,0,0,3000,1,0,0,0,0,0,0,0.49533255399927845,0.4969057241083984,-0.001573170109119948
1,4,0,2000,300,0,0,3000,1,0,0,0,0,0,1,0.49533255399927845,0.4969057241083984,-0.001573170109119948
1,4,0,2000,300,0,0,3000,1,0,0,0,1,1000,0,0.3479046202381456,0.2467183368939213,0.1011862833442243
1,4,0,2000,300,0,0,3000,1,0,0,0,1,1000,1,0.3479046202381456,0.2467183368939213,0.1011862833442243
1,4,0,2000,300,0,0,3000,1,0,0,0,1,0,0,0.39767140121768574,0.39819789823074897,-0.0005264970130632318
1,4,0,2000,300,0,0,3000,1,0,0,0,1,0,1,0.39767140121768574,0.39819789823074897,-0.0005264970130632318
1,4,0,2000,300,0,0,3000,1,0,0,1,0,1000,0,0.42592736145973664,0.3028816028975506,0.12304575856218603
1,4,0,2000,300,0,0,3000,1,0,0,1,0,1000,1,0.42592736145973664,0.3028816028975506,0.12304575856218603
1,4,0,2000,300,0,0,3000,1,0,0,1,0,0,0,0.4786625312969256,0.46744587632126194,0.011216654975663654
1,4,0,2000,300,0,0,3000,1,0,0,1,0,0,1,0.4786625312969256,0.46744587632126194,0.011216654975663654
1,4,0,2000,300,0,0,3000,1,0,0,1,1,1000,0,0.33292307904562624,0.22544445502611737,0.10747862401950886
1,4,0,2000,300,0,0,3000,1,0,0,1,1,1000,1,0.33292307904562624,0.22544445502611737,0.10747862401950886
1,4,0,2000,300,0,0,3000,1,0,0,1,1,0,0,0.3818015576089309,0.3702829274011558,0.011518630207775105
1,4,0,2000,300,0,0,3000,1,0,0,1,1,0,1,0.3818015576089309,0.3702829274011558,0.011518630207775105
1,4,0,2000,300,0,0,3000,1,0,1,0,0,1000,0,0.46615710258774146,0.36730586140525645,0.098851241182485
1,4,0,2000,300,0,0,3000,1,0,1,0,0,1000,1,0.46615710258774146,0.36730586140525645,0.098851241182485
1,4,0,2000,300,0,0,3000,1,0,1,0,0,0,0,0.5193669272155228,0.5397708347240812,-0.02040390750855836
1,4,0,2000,300,0,0,3000,1,0,1,0,0,0,1,0.5193669272155228,0.5397708347240812,-0.02040390750855836
1,4,0,2000,300,0,0,3000,1,0,1,0,1,1000,0,0.3700305713468567,0.28001353279890173,0.09001703854795495
1,4,0,2000,300,0,0,3000,1,0,1,0,1,1000,1,0.3700305713468567,0.28001353279890173,0.09001703854795495
1,4,0,2000,300,0,0,3000,1,0,1,0,1,0,0,0.4209194040541979,0.43999504581473364,-0.019075641760535722
1,4,0,2000,300,0,0,3000,1,0,1,0,1,0,1,0.4209194040541979,0.43999504581473364,-0.019075641760535722
1,4,0,2000,300,0,0,3000,1,0,1,1,0,1000,0,0.44959422985496567,0.34033181210692603,0.10926241774803963
1,4,0,2000,300,0,0,3000,1,0,1,1,0,1000,1,0.44959422985496567,0.34033181210692603,0.10926241774803963
1,4,0,2000,300,0,0,3000,1,0,1,1,0,0,0,0.5026937411501161,0.5103476264539162,-0.007653885303800068
1,4,0,2000,300,0,0,3000,1,0,1,1,0,0,1,0.5026937411501161,0.5103476264539162,-0.007653885303800068
